customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00181,Male,0,Yes,No,23,No,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,29.59,693.49,0
CUST00182,Female,0,Yes,No,9,Yes,No,No,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,37.83,327.68,0
CUST00183,Male,1,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,111.78,2565.14,0
CUST00184,Male,1,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.91,3578.99,0
CUST00185,Male,0,Yes,Yes,33,Yes,No,No,Yes,No,No internet service,No,No,Yes,One year,Yes,Electronic check,111.63,3687.03,0
CUST00186,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,68.4,2731.82,0
CUST00187,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,109.84,4292.27,1
CUST00188,Male,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,One year,Yes,Electronic check,76.76,765.75,0
CUST00189,Female,1,Yes,Yes,0,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Credit card,55.1,-6.72,0
CUST00190,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.21,1221.07,0
CUST00191,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.12,2385.81,0
CUST00192,Male,0,No,Yes,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,37.69,928.03,0
CUST00193,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,118.14,6148.19,0
CUST00194,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,No,Electronic check,54.86,2519.98,0
CUST00195,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card,75.69,623.19,0
CUST00196,Female,0,No,No,8,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,119.67,950.93,0
CUST00197,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,71.89,5.71,1
CUST00198,Male,0,Yes,Yes,70,Yes,No,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,51.07,3582.9,0
CUST00199,Male,1,Yes,No,43,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,81.4,3511.74,0
CUST00200,Male,0,No,Yes,58,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,101.72,5894.39,0
CUST00201,Female,0,No,Yes,55,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,81.64,4489.61,0
CUST00202,Male,0,Yes,Yes,50,No,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,42.04,2113.29,0
CUST00203,Male,0,No,Yes,15,No,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,39.25,603.5,0
CUST00204,Female,0,Yes,No,37,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,91.72,3385.03,0
CUST00205,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Mailed check,104.89,1038.59,0
CUST00206,Female,0,No,No,24,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,89.92,2151.68,0
CUST00207,Female,0,No,Yes,58,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No,One year,No,Electronic check,29.32,1704.18,0
CUST00208,Female,0,Yes,Yes,28,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,52.23,1475.74,0
CUST00209,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Mailed check,88.55,3459.22,0
CUST00210,Male,0,Yes,No,7,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,91.1,625.79,0
CUST00211,Male,0,Yes,No,5,No,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,66.42,314.17,0
CUST00212,Male,0,No,No,44,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,49.81,2193.89,1
CUST00213,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29.22,1529.94,0
CUST00214,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,25.3,506.21,0
CUST00215,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,31.41,1753.62,0
CUST00216,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,53.74,256.61,0
CUST00217,Male,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Credit card,81.0,5024.98,0
CUST00218,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card,104.82,528.56,0
CUST00219,Male,0,No,Yes,52,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,45.08,2357.54,0
CUST00220,Male,0,No,Yes,3,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,27.56,92.25,1
CUST00221,Male,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,116.59,933.34,0
CUST00222,Female,0,Yes,Yes,68,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,81.69,5567.3,0
CUST00223,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card,34.21,2413.44,0
CUST00224,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,45.07,124.77,0
CUST00225,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Credit card,61.87,3536.72,0
CUST00226,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,116.74,4199.5,0
CUST00227,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card,31.73,2224.05,0
CUST00228,Male,1,No,Yes,5,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,62.73,328.17,0
CUST00229,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,63.72,3203.14,0
CUST00230,Female,0,No,Yes,49,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card,119.22,5858.92,0
CUST00231,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,39.27,504.71,0
CUST00232,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,66.84,673.15,0
CUST00233,Female,0,Yes,Yes,9,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,118.69,1073.08,0
CUST00234,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,85.69,5132.84,0
CUST00235,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,36.51,436.43,0
CUST00236,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,113.6,3745.48,0
CUST00237,Female,1,Yes,No,59,Yes,No phone service,DSL,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,74.28,4389.83,0
CUST00238,Male,1,No,No,50,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,101.4,5073.92,0
CUST00239,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,100.6,418.72,0
CUST00240,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,75.25,2322.74,0
CUST00241,Male,1,Yes,No,11,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,101.62,1121.83,0
CUST00242,Female,1,No,No,51,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,108.49,5541.0,0
CUST00243,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Bank transfer,101.26,1197.5,0
CUST00244,Male,0,No,Yes,53,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,83.11,4410.28,0
CUST00245,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,78.76,4178.04,0
CUST00246,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,66.34,2646.37,0
CUST00247,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,28.11,1340.57,0
CUST00248,Male,0,Yes,No,50,No,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,67.75,3383.8,0
CUST00249,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer,82.94,3802.21,0
CUST00250,Female,0,Yes,No,49,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,65.25,3199.41,0
CUST00251,Male,1,Yes,Yes,45,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Credit card,61.86,2778.07,0
CUST00252,Female,0,Yes,No,37,Yes,No,No,Yes,No internet service,No internet service,No,No,No,One year,No,Electronic check,43.62,1603.23,1
CUST00253,Male,1,Yes,Yes,12,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,56.6,672.64,0
CUST00254,Male,0,Yes,No,21,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer,40.4,857.77,1
CUST00255,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,27.79,19.77,0
CUST00256,Male,0,Yes,No,12,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,92.42,1112.09,0
CUST00257,Female,1,No,Yes,56,Yes,No,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,89.97,5018.34,0
CUST00258,Female,0,Yes,Yes,33,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,71.74,2351.99,0
CUST00259,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,27.91,512.2,0
CUST00260,Male,1,Yes,No,8,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Electronic check,81.65,641.42,0
CUST00261,Female,0,No,No,32,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card,47.91,1544.86,0
CUST00262,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,114.92,2978.94,0
CUST00263,Male,0,No,No,44,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,One year,Yes,Mailed check,24.83,1080.86,0
CUST00264,Male,0,No,No,1,Yes,No,No,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,20.29,27.79,0
CUST00265,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,103.25,5765.94,0
CUST00266,Female,0,No,No,56,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,43.2,2413.71,0
CUST00267,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.0,1288.02,0
CUST00268,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card,54.9,262.57,0
CUST00269,Male,0,No,No,13,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,102.35,1316.81,0
CUST00270,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,105.36,2751.69,0
CUST00271,Female,1,No,No,37,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,114.19,4228.18,0
CUST00272,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,58.53,1066.36,0
CUST00273,Female,1,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,20.6,761.34,0
CUST00274,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,34.41,105.42,0
CUST00275,Female,0,No,Yes,57,Yes,No,No,No,Yes,No,Yes,No,No,One year,No,Mailed check,50.8,2914.01,0
CUST00276,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Bank transfer,100.81,790.35,0
CUST00277,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.04,4315.21,0
CUST00278,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,41.01,574.11,0
CUST00279,Female,0,No,No,3,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer,59.04,162.18,0
CUST00280,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,76.62,3924.2,0
CUST00281,Female,0,Yes,No,17,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,47.7,811.07,1
CUST00282,Female,0,Yes,No,52,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,54.29,2838.19,0
CUST00283,Male,0,No,No,58,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,98.68,5712.21,0
CUST00284,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,36.89,1961.34,0
CUST00285,Male,0,No,Yes,40,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,73.9,2946.81,0
CUST00286,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card,78.11,4610.87,0
CUST00287,Male,0,No,No,3,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.18,117.26,0
CUST00288,Male,0,Yes,No,38,Yes,No,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,90.23,3420.17,1
CUST00289,Female,1,Yes,No,6,No,No,No,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,39.98,238.71,0
CUST00290,Male,0,Yes,No,22,No,No,No,No,No,Yes,No,No internet service,No,One year,No,Credit card,89.75,1975.04,1
CUST00291,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,59.93,3720.36,0
CUST00292,Male,0,No,No,64,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,81.2,5208.77,0
CUST00293,Female,0,Yes,No,40,Yes,No,DSL,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,78.27,3115.66,0
CUST00294,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,118.43,5093.92,0
CUST00295,Female,0,Yes,Yes,44,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,26.36,1145.52,0
CUST00296,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.8,3237.63,0
CUST00297,Male,0,No,No,50,No,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,78.98,3948.66,0
CUST00298,Male,0,Yes,No,64,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,95.68,6106.85,0
CUST00299,Female,0,Yes,Yes,53,Yes,No,No,No,No internet service,No internet service,No,No,No,Two year,No,Electronic check,109.38,5780.63,0
CUST00300,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,29.85,1628.92,0
CUST00301,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.94,3402.63,0
CUST00302,Male,0,No,No,39,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,31.35,1209.98,0
CUST00303,Female,0,Yes,Yes,57,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,27.32,1552.39,1
CUST00304,Female,0,No,No,14,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,21.9,321.34,0
CUST00305,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,100.41,1824.48,0
CUST00306,Female,0,No,No,9,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer,35.63,322.8,0
CUST00307,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,58.78,901.21,0
CUST00308,Female,0,Yes,No,42,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Credit card,21.21,899.04,0
CUST00309,Female,0,No,Yes,30,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,102.98,3074.81,0
CUST00310,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer,30.79,471.43,0
CUST00311,Male,0,Yes,Yes,27,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.44,1746.47,0
CUST00312,Female,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,56.02,3431.83,0
CUST00313,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,45.39,862.45,1
CUST00314,Male,1,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,66.15,2252.63,0
CUST00315,Female,0,No,Yes,58,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,No,Bank transfer,23.93,1383.73,0
CUST00316,Male,0,No,No,8,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,56.44,432.21,0
CUST00317,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,73.83,668.56,0
CUST00318,Male,1,Yes,Yes,44,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,80.77,3571.86,0
CUST00319,Female,1,Yes,No,14,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,74.8,1033.83,1
CUST00320,Female,0,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,65.43,1884.35,0
CUST00321,Male,0,No,Yes,47,Yes,Yes,No,No,No,No,No,Yes,No,One year,Yes,Electronic check,78.45,3683.59,0
CUST00322,Female,0,Yes,No,39,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card,28.92,1141.62,0
CUST00323,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,50.96,2194.76,0
CUST00324,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,116.67,5250.56,0
CUST00325,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,115.69,593.04,0
CUST00326,Male,0,Yes,No,23,No,Yes,No,No,No,No,Yes,No,No internet service,Two year,No,Credit card,82.99,1896.79,0
CUST00327,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Bank transfer,69.93,437.74,0
CUST00328,Female,1,No,No,5,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card,43.02,233.61,0
CUST00329,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Bank transfer,56.02,1805.2,0
CUST00330,Male,0,Yes,No,37,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.69,3125.32,0
